"","Home_ID","Away_ID","Day","Home_pts","Away_pts","Spread_Pred.x","Spread_Pred.y","Spread","Home_oreb","Away_oreb","Home_FGPct","Away_FGPct","Home_3Pct","Away_3Pct","Home_Steals","Away_Steals","Home_TPG","Away_TPG","Home_TSG","Away_TSG","Home_TOG","Away_TOG","Home_PPG","Away_PPG","Home_SPG","Away_SPG","Home_OPG","Away_OPG","Matchup_ID","Left_ID","Right_ID","Left_pts","Right_pts","Left_FGPct","Right_FGPct","Left_oreb","Right_oreb","Left_3Pct","Right_3Pct","Left_TPG","Right_TPG","Left_TSG","Right_TSG","Left_TOG","Right_TOG","Left_PPG","Right_PPG","Left_SPG","Right_SPG","Left_OPG","Right_OPG"
"292",1610612746,1610612754,1610612754,114,100,1.5,1.5,14,18,9,0.447,0.383,0.1875,0.214285714,7,14,2121,2098,131,140,148,196,106.05,116.555555555556,6.55,7.77777777777778,7.4,10.8888888888889,4654,1610612746,1610612754,114,100,0.447,0.383,18,9,0.1875,0.214285714,2121,2098,131,140,148,196,106.05,116.555555555556,6.55,7.77777777777778,7.4,10.8888888888889
"293",1610612749,1610612742,1610612742,124,115,3.5,3.5,9,8,6,0.558,0.513,0.459459459,0.414634146,8,6,2013,1957,128,148,215,140,111.833333333333,108.722222222222,7.11111111111111,8.22222222222222,11.9444444444444,7.77777777777778,4249,1610612742,1610612749,115,124,0.513,0.558,6,8,0.414634146,0.459459459,1957,2013,148,128,140,215,108.722222222222,111.833333333333,8.22222222222222,7.11111111111111,7.77777777777778,11.9444444444444
"294",1610612750,1610612744,1610612744,114,137,3.5,3.5,-23,6,8,0.443,0.575,0.4,0.425531915,7,7,2166,2336,153,148,187,182,114,116.8,8.05263157894737,7.4,9.8421052631579,9.1,4450,1610612744,1610612750,137,114,0.575,0.443,8,6,0.425531915,0.4,2336,2166,148,153,182,187,116.8,114,7.4,8.05263157894737,9.1,9.8421052631579
"295",1610612751,1610612757,1610612757,111,97,7.5,7.5,14,4,11,0.526,0.443,0.428571429,0.363636364,6,4,2233,2097,140,131,151,201,111.65,110.368421052632,7,6.89473684210526,7.55,10.5789473684211,5157,1610612751,1610612757,111,97,0.526,0.443,4,11,0.428571429,0.363636364,2233,2097,140,131,151,201,111.65,110.368421052632,7,6.89473684210526,7.55,10.5789473684211
"296",1610612752,1610612763,1610612763,123,127,1,1,-4,12,16,0.506,0.484,0.333333333,0.375,3,4,2169,2186,141,132,235,259,114.157894736842,115.052631578947,7.42105263157895,6.94736842105263,12.3684210526316,13.6315789473684,5263,1610612752,1610612763,123,127,0.506,0.484,12,16,0.333333333,0.375,2169,2186,141,132,235,259,114.157894736842,115.052631578947,7.42105263157895,6.94736842105263,12.3684210526316,13.6315789473684
"297",1610612753,1610612755,1610612755,103,133,-3,-3,-30,7,6,0.456,0.649,0.3,0.407407407,9,10,2070,2061,113,159,197,156,108.947368421053,108.473684210526,5.94736842105263,8.36842105263158,10.3684210526316,8.21052631578947,5355,1610612753,1610612755,103,133,0.456,0.649,7,6,0.3,0.407407407,2070,2061,113,159,197,156,108.947368421053,108.473684210526,5.94736842105263,8.36842105263158,10.3684210526316,8.21052631578947
"298",1610612765,1610612739,1610612739,94,102,-5,-5,-8,7,10,0.456,0.429,0.285714286,0.285714286,9,3,2306,2181,139,116,247,191,109.809523809524,114.789473684211,6.61904761904762,6.10526315789474,11.7619047619048,10.0526315789474,3965,1610612739,1610612765,102,94,0.429,0.456,10,7,0.285714286,0.285714286,2181,2306,116,139,191,247,114.789473684211,109.809523809524,6.10526315789474,6.61904761904762,10.0526315789474,11.7619047619048
"299",1610612738,1610612766,1610612766,140,105,14.5,14.5,35,9,13,0.591,0.488,0.461538462,0.379310345,10,7,2407,2188,112,153,157,252,120.35,109.4,5.6,7.65,7.85,12.6,3866,1610612738,1610612766,140,105,0.591,0.488,9,13,0.461538462,0.379310345,2407,2188,112,153,157,252,120.35,109.4,5.6,7.65,7.85,12.6
"300",1610612740,1610612760,1610612760,105,101,7.5,7.5,4,14,18,0.448,0.37,0.28125,0.315789474,12,11,2228,2332,162,162,217,234,117.263157894737,116.6,8.52631578947368,8.1,11.4210526315789,11.7,4060,1610612740,1610612760,105,101,0.448,0.37,14,18,0.28125,0.315789474,2228,2332,162,162,217,234,117.263157894737,116.6,8.52631578947368,8.1,11.4210526315789,11.7
"301",1610612743,1610612745,1610612745,129,113,13.5,13.5,16,13,12,0.568,0.459,0.4,0.363636364,8,4,2175,2093,136,152,200,257,114.473684210526,110.157894736842,7.15789473684211,8,10.5263157894737,13.5263157894737,4345,1610612743,1610612745,129,113,0.568,0.459,13,12,0.4,0.363636364,2175,2093,136,152,200,257,114.473684210526,110.157894736842,7.15789473684211,8,10.5263157894737,13.5263157894737
"302",1610612747,1610612754,1610612754,115,116,3,3,-1,18,12,0.43,0.41,0.35483871,0.346938776,3,6,2019,2198,130,154,162,205,112.166666666667,115.684210526316,7.22222222222222,8.10526315789474,9,10.7894736842105,4754,1610612747,1610612754,115,116,0.43,0.41,18,12,0.35483871,0.346938776,2019,2198,130,154,162,205,112.166666666667,115.684210526316,7.22222222222222,8.10526315789474,9,10.7894736842105
"303",1610612751,1610612753,1610612753,109,102,13,13,7,8,9,0.543,0.475,0.321428571,0.419354839,7,9,2344,2173,146,122,155,204,111.619047619048,108.65,6.95238095238095,6.1,7.38095238095238,10.2,5153,1610612751,1610612753,109,102,0.543,0.475,8,9,0.321428571,0.419354839,2344,2173,146,122,155,204,111.619047619048,108.65,6.95238095238095,6.1,7.38095238095238,10.2
"304",1610612755,1610612737,1610612737,104,101,3.5,3.5,3,10,8,0.453,0.5,0.357142857,0.444444444,10,7,2194,2280,169,147,162,221,109.7,114,8.45,7.35,8.1,11.05,3755,1610612737,1610612755,101,104,0.5,0.453,8,10,0.444444444,0.357142857,2280,2194,147,169,221,162,114,109.7,7.35,8.45,11.05,8.1
"305",1610612758,1610612756,1610612756,117,122,-0.5,-0.5,-5,8,11,0.523,0.532,0.36,0.3125,9,9,2144,2177,125,143,144,225,119.111111111111,114.578947368421,6.94444444444444,7.52631578947368,8,11.8421052631579,5658,1610612756,1610612758,122,117,0.532,0.523,11,8,0.3125,0.36,2177,2144,143,125,225,144,114.578947368421,119.111111111111,7.52631578947368,6.94444444444444,11.8421052631579,8
"306",1610612761,1610612739,1610612739,100,88,5.5,5.5,12,7,13,0.44,0.378,0.428571429,0.184210526,4,7,2116,2283,199,119,263,201,111.368421052632,114.15,10.4736842105263,5.95,13.8421052631579,10.05,3961,1610612739,1610612761,88,100,0.378,0.44,13,7,0.184210526,0.428571429,2283,2116,119,199,201,263,114.15,111.368421052632,5.95,10.4736842105263,10.05,13.8421052631579
"307",1610612762,1610612741,1610612741,107,114,4.5,4.5,-7,9,13,0.482,0.462,0.387755102,0.272727273,5,6,2577,2126,167,146,268,190,117.136363636364,111.894736842105,7.59090909090909,7.68421052631579,12.1818181818182,10,4162,1610612741,1610612762,114,107,0.462,0.482,13,9,0.272727273,0.387755102,2126,2577,146,167,190,268,111.894736842105,117.136363636364,7.68421052631579,7.59090909090909,10,12.1818181818182
"308",1610612764,1610612750,1610612750,142,127,-0.5,-0.5,15,7,15,0.571,0.5,0.483870968,0.259259259,12,4,2179,2280,124,160,186,193,108.95,114,6.2,8,9.3,9.65,5064,1610612750,1610612764,127,142,0.5,0.571,15,7,0.259259259,0.483870968,2280,2179,160,124,193,186,114,108.95,8,6.2,9.65,9.3
"309",1610612742,1610612744,1610612744,116,113,2.5,2.5,3,8,10,0.462,0.477,0.340909091,0.255813953,7,6,2072,2473,154,155,146,190,109.052631578947,117.761904761905,8.10526315789474,7.38095238095238,7.68421052631579,9.04761904761905,4244,1610612742,1610612744,116,113,0.462,0.477,8,10,0.340909091,0.255813953,2072,2473,154,155,146,190,109.052631578947,117.761904761905,8.10526315789474,7.38095238095238,7.68421052631579,9.04761904761905
"310",1610612757,1610612746,1610612746,112,118,2,2,-6,9,14,0.467,0.461,0.485714286,0.419354839,6,6,2194,2235,135,138,212,166,109.7,106.428571428571,6.75,6.57142857142857,10.6,7.90476190476191,4657,1610612746,1610612757,118,112,0.461,0.467,14,9,0.419354839,0.485714286,2235,2194,138,135,166,212,106.428571428571,109.7,6.57142857142857,6.75,7.90476190476191,10.6
"311",1610612765,1610612752,1610612752,110,140,-3,-3,-30,7,17,0.506,0.563,0.333333333,0.457142857,7,9,2400,2292,148,144,254,247,109.090909090909,114.6,6.72727272727273,7.2,11.5454545454545,12.35,5265,1610612752,1610612765,140,110,0.563,0.506,17,7,0.457142857,0.333333333,2292,2400,144,148,247,254,114.6,109.090909090909,7.2,6.72727272727273,12.35,11.5454545454545
"312",1610612738,1610612748,1610612748,134,121,9,9,13,11,9,0.554,0.522,0.488888889,0.45,7,8,2547,2277,122,158,166,197,121.285714285714,108.428571428571,5.80952380952381,7.52380952380952,7.90476190476191,9.38095238095238,3848,1610612738,1610612748,134,121,0.554,0.522,11,9,0.488888889,0.45,2547,2277,122,158,166,197,121.285714285714,108.428571428571,5.80952380952381,7.52380952380952,7.90476190476191,9.38095238095238
"313",1610612739,1610612755,1610612755,113,85,1.5,1.5,28,6,7,0.608,0.416,0.517241379,0.230769231,10,7,2371,2298,126,179,214,172,112.904761904762,109.428571428571,6,8.52380952380952,10.1904761904762,8.19047619047619,3955,1610612739,1610612755,113,85,0.608,0.416,6,7,0.517241379,0.230769231,2371,2298,126,179,214,172,112.904761904762,109.428571428571,6,8.52380952380952,10.1904761904762,8.19047619047619
"314",1610612740,1610612761,1610612761,126,108,1.5,1.5,18,12,3,0.523,0.477,0.424242424,0.289473684,10,12,2333,2216,174,203,231,270,116.65,110.8,8.7,10.15,11.55,13.5,4061,1610612740,1610612761,126,108,0.523,0.477,12,3,0.424242424,0.289473684,2333,2216,174,203,231,270,116.65,110.8,8.7,10.15,11.55,13.5
"315",1610612743,1610612745,1610612745,120,100,13,13,20,8,10,0.53,0.42,0.53125,0.292682927,6,5,2304,2206,144,156,213,269,115.2,110.3,7.2,7.8,10.65,13.45,4345,1610612743,1610612745,120,100,0.53,0.42,8,10,0.53125,0.292682927,2304,2206,144,156,213,269,115.2,110.3,7.2,7.8,10.65,13.45
"316",1610612747,1610612757,1610612757,128,109,9.5,9.5,19,13,12,0.495,0.467,0.378378378,0.333333333,5,4,2134,2306,133,141,180,221,112.315789473684,109.809523809524,7,6.71428571428571,9.47368421052632,10.5238095238095,4757,1610612747,1610612757,128,109,0.495,0.467,13,12,0.378378378,0.333333333,2134,2306,133,141,180,221,112.315789473684,109.809523809524,7,6.71428571428571,9.47368421052632,10.5238095238095
"317",1610612750,1610612763,1610612763,109,101,NA,NA,8,5,20,0.461,0.425,0.307692308,0.346153846,13,7,2407,2313,164,136,208,275,114.619047619048,115.65,7.80952380952381,6.8,9.90476190476191,13.75,5063,1610612750,1610612763,109,101,0.461,0.425,5,20,0.307692308,0.346153846,2407,2313,164,136,208,275,114.619047619048,115.65,7.80952380952381,6.8,9.90476190476191,13.75
"318",1610612751,1610612764,1610612764,113,107,5,5,6,4,14,0.464,0.438,0.423076923,0.25,8,6,2453,2321,153,136,163,193,111.5,110.52380952381,6.95454545454545,6.47619047619048,7.40909090909091,9.19047619047619,5164,1610612751,1610612764,113,107,0.464,0.438,4,14,0.423076923,0.25,2453,2321,153,136,163,193,111.5,110.52380952381,6.95454545454545,6.47619047619048,7.40909090909091,9.19047619047619
"319",1610612752,1610612749,1610612749,103,109,-2.5,-2.5,-6,19,14,0.42,0.433,0.2,0.285714286,2,3,2432,2137,153,136,264,223,115.809523809524,112.473684210526,7.28571428571429,7.15789473684211,12.5714285714286,11.7368421052632,4952,1610612749,1610612752,109,103,0.433,0.42,14,19,0.285714286,0.2,2137,2432,136,153,223,264,112.473684210526,115.809523809524,7.15789473684211,7.28571428571429,11.7368421052632,12.5714285714286
"320",1610612753,1610612737,1610612737,108,125,-7,-7,-17,6,14,0.494,0.543,0.296296296,0.25,5,8,2275,2381,131,154,213,229,108.333333333333,113.380952380952,6.23809523809524,7.33333333333333,10.1428571428571,10.9047619047619,3753,1610612737,1610612753,125,108,0.543,0.494,14,6,0.25,0.296296296,2381,2275,154,131,229,213,113.380952380952,108.333333333333,7.33333333333333,6.23809523809524,10.9047619047619,10.1428571428571
"321",1610612756,1610612741,1610612741,132,113,5,5,19,10,5,0.527,0.5,0.454545455,0.16,3,5,2299,2240,152,152,236,203,114.95,112,7.6,7.6,11.8,10.15,4156,1610612741,1610612756,113,132,0.5,0.527,5,10,0.16,0.454545455,2240,2299,152,152,203,236,112,114.95,7.6,7.6,10.15,11.8
"322",1610612758,1610612754,1610612754,137,114,3,3,23,11,12,0.505,0.4,0.372093023,0.324324324,8,8,2261,2314,134,160,152,217,119,115.7,7.05263157894737,8,8,10.85,5458,1610612754,1610612758,114,137,0.4,0.505,12,11,0.324324324,0.372093023,2314,2261,160,134,217,152,115.7,119,8,7.05263157894737,10.85,8
"323",1610612760,1610612759,1610612759,119,111,1,1,8,15,13,0.511,0.446,0.333333333,0.27027027,4,5,2433,2323,173,157,252,253,115.857142857143,110.619047619048,8.23809523809524,7.47619047619048,12,12.047619047619,5960,1610612759,1610612760,111,119,0.446,0.511,13,15,0.27027027,0.333333333,2323,2433,157,173,253,252,110.619047619048,115.857142857143,7.47619047619048,8.23809523809524,12.047619047619,12
"324",1610612762,1610612746,1610612746,125,112,8,8,13,13,17,0.556,0.398,0.4375,0.333333333,4,9,2684,2353,172,144,277,180,116.695652173913,106.954545454545,7.47826086956522,6.54545454545455,12.0434782608696,8.18181818181818,4662,1610612746,1610612762,112,125,0.398,0.556,17,13,0.333333333,0.4375,2353,2684,144,172,180,277,106.954545454545,116.695652173913,6.54545454545455,7.47826086956522,8.18181818181818,12.0434782608696
"325",1610612765,1610612742,1610612742,131,125,-6,-6,6,13,4,0.543,0.535,0.428571429,0.413043478,9,8,2510,2188,155,161,261,154,109.130434782609,109.4,6.73913043478261,8.05,11.3478260869565,7.7,4265,1610612742,1610612765,125,131,0.535,0.543,4,13,0.413043478,0.428571429,2188,2510,161,155,154,261,109.4,109.130434782609,8.05,6.73913043478261,7.7,11.3478260869565
"326",1610612737,1610612743,1610612743,117,109,0.5,0.5,8,12,9,0.557,0.529,0.357142857,0.375,7,8,2506,2424,162,150,243,221,113.909090909091,115.428571428571,7.36363636363636,7.14285714285714,11.0454545454545,10.5238095238095,3743,1610612737,1610612743,117,109,0.557,0.529,12,9,0.357142857,0.375,2506,2424,162,150,243,221,113.909090909091,115.428571428571,7.36363636363636,7.14285714285714,11.0454545454545,10.5238095238095
"327",1610612738,1610612748,1610612748,116,120,7.5,7.5,-4,7,12,0.46,0.475,0.333333333,0.314285714,6,11,2681,2398,129,166,177,206,121.863636363636,109,5.86363636363636,7.54545454545455,8.04545454545454,9.36363636363636,3848,1610612738,1610612748,116,120,0.46,0.475,7,12,0.333333333,0.314285714,2681,2398,129,166,177,206,121.863636363636,109,5.86363636363636,7.54545454545455,8.04545454545454,9.36363636363636
"328",1610612739,1610612753,1610612753,107,96,12.5,12.5,11,5,11,0.488,0.494,0.380952381,0.347826087,7,6,2484,2383,136,136,220,219,112.909090909091,108.318181818182,6.18181818181818,6.18181818181818,10,9.95454545454546,3953,1610612739,1610612753,107,96,0.488,0.494,5,11,0.380952381,0.347826087,2484,2383,136,136,220,219,112.909090909091,108.318181818182,6.18181818181818,6.18181818181818,10,9.95454545454546
"329",1610612744,1610612741,1610612741,119,111,5,5,8,7,6,0.483,0.462,0.4,0.333333333,2,7,2586,2353,161,157,200,208,117.545454545455,112.047619047619,7.31818181818182,7.47619047619048,9.09090909090909,9.90476190476191,4144,1610612741,1610612744,111,119,0.462,0.483,6,7,0.333333333,0.4,2353,2586,157,161,208,200,112.047619047619,117.545454545455,7.47619047619048,7.31818181818182,9.90476190476191,9.09090909090909
"330",1610612749,1610612747,1610612747,129,133,8.5,8.5,-4,10,12,0.532,0.542,0.395348837,0.423076923,2,6,2246,2262,139,138,237,193,112.3,113.1,6.95,6.9,11.85,9.65,4749,1610612747,1610612749,133,129,0.542,0.532,12,10,0.423076923,0.395348837,2262,2246,138,139,193,237,113.1,112.3,6.9,6.95,9.65,11.85
"331",1610612751,1610612761,1610612761,114,105,2,2,9,7,11,0.537,0.437,0.34375,0.291666667,7,7,2566,2324,161,215,167,273,111.565217391304,110.666666666667,7,10.2380952380952,7.26086956521739,13,5161,1610612751,1610612761,114,105,0.537,0.437,7,11,0.34375,0.291666667,2566,2324,161,215,167,273,111.565217391304,110.666666666667,7,10.2380952380952,7.26086956521739,13
"332",1610612756,1610612745,1610612745,121,122,12.5,12.5,-1,9,13,0.529,0.494,0.459459459,0.333333333,9,12,2431,2306,155,161,246,279,115.761904761905,109.809523809524,7.38095238095238,7.66666666666667,11.7142857142857,13.2857142857143,4556,1610612745,1610612756,122,121,0.494,0.529,13,9,0.333333333,0.459459459,2306,2431,161,155,279,246,109.809523809524,115.761904761905,7.66666666666667,7.38095238095238,13.2857142857143,11.7142857142857
"333",1610612759,1610612740,1610612740,99,117,-5,-5,-18,10,10,0.388,0.435,0.282051282,0.285714286,4,9,2434,2459,162,184,266,243,110.636363636364,117.095238095238,7.36363636363636,8.76190476190476,12.0909090909091,11.5714285714286,4059,1610612740,1610612759,117,99,0.435,0.388,10,10,0.285714286,0.282051282,2459,2434,184,162,243,266,117.095238095238,110.636363636364,8.76190476190476,7.36363636363636,11.5714285714286,12.0909090909091
"334",1610612762,1610612754,1610612754,139,119,6,6,20,8,9,0.554,0.435,0.441176471,0.352941176,7,12,2809,2428,176,168,290,229,117.041666666667,115.619047619048,7.33333333333333,8,12.0833333333333,10.9047619047619,5462,1610612754,1610612762,119,139,0.435,0.554,9,8,0.352941176,0.441176471,2428,2809,168,176,229,290,115.619047619048,117.041666666667,8,7.33333333333333,10.9047619047619,12.0833333333333
"335",1610612763,1610612755,1610612755,117,109,3.5,3.5,8,19,10,0.433,0.44,0.366666667,0.424242424,8,7,2414,2383,143,186,295,179,114.952380952381,108.318181818182,6.80952380952381,8.45454545454546,14.047619047619,8.13636363636364,5563,1610612755,1610612763,109,117,0.44,0.433,10,19,0.424242424,0.366666667,2383,2414,186,143,179,295,108.318181818182,114.952380952381,8.45454545454546,6.80952380952381,8.13636363636364,14.047619047619
"336",1610612766,1610612764,1610612764,117,116,-1,-1,1,19,18,0.421,0.453,0.413793103,0.363636364,6,3,2293,2428,160,142,265,207,109.190476190476,110.363636363636,7.61904761904762,6.45454545454545,12.6190476190476,9.40909090909091,6466,1610612764,1610612766,116,117,0.453,0.421,18,19,0.363636364,0.413793103,2428,2293,142,160,207,265,110.363636363636,109.190476190476,6.45454545454545,7.61904761904762,9.40909090909091,12.6190476190476
"337",1610612744,1610612745,1610612745,120,101,11,11,19,6,14,0.529,0.44,0.480769231,0.107142857,8,6,2705,2428,163,173,207,292,117.608695652174,110.363636363636,7.08695652173913,7.86363636363636,9,13.2727272727273,4445,1610612744,1610612745,120,101,0.529,0.44,6,14,0.480769231,0.107142857,2705,2428,163,173,207,292,117.608695652174,110.363636363636,7.08695652173913,7.86363636363636,9,13.2727272727273
"338",1610612746,1610612758,1610612758,96,123,NA,NA,-27,17,8,0.355,0.517,0.272727273,0.34375,4,7,2465,2398,153,142,197,163,107.173913043478,119.9,6.65217391304348,7.1,8.56521739130435,8.15,4658,1610612746,1610612758,96,123,0.355,0.517,17,8,0.272727273,0.34375,2465,2398,153,142,197,163,107.173913043478,119.9,6.65217391304348,7.1,8.56521739130435,8.15
"339",1610612750,1610612760,1610612760,128,135,8.5,8.5,-7,12,13,0.528,0.516,0.333333333,0.423076923,13,11,2516,2552,177,177,213,267,114.363636363636,116,8.04545454545454,8.04545454545454,9.68181818181818,12.1363636363636,5060,1610612750,1610612760,128,135,0.528,0.516,12,13,0.333333333,0.423076923,2516,2552,177,177,213,267,114.363636363636,116,8.04545454545454,8.04545454545454,9.68181818181818,12.1363636363636
"340",1610612752,1610612742,1610612742,100,121,NA,NA,-21,7,14,0.455,0.43,0.322580645,0.393442623,7,7,2535,2313,155,169,283,158,115.227272727273,110.142857142857,7.04545454545455,8.04761904761905,12.8636363636364,7.52380952380952,4252,1610612742,1610612752,121,100,0.43,0.455,14,7,0.393442623,0.322580645,2313,2535,169,155,158,283,110.142857142857,115.227272727273,8.04761904761905,7.04545454545455,7.52380952380952,12.8636363636364
"341",1610612761,1610612753,1610612753,121,108,12.5,12.5,13,12,5,0.56,0.487,0.310344828,0.392857143,12,9,2429,2479,222,142,284,230,110.409090909091,107.782608695652,10.0909090909091,6.17391304347826,12.9090909090909,10,5361,1610612753,1610612761,108,121,0.487,0.56,5,12,0.392857143,0.310344828,2479,2429,142,222,230,284,107.782608695652,110.409090909091,6.17391304347826,10.0909090909091,10,12.9090909090909
"342",1610612762,1610612757,1610612757,111,116,9.5,9.5,-5,10,12,0.452,0.482,0.361111111,0.4,8,5,2948,2415,183,145,298,233,117.92,109.772727272727,7.32,6.59090909090909,11.92,10.5909090909091,5762,1610612757,1610612762,116,111,0.482,0.452,12,10,0.4,0.361111111,2415,2948,145,183,233,298,109.772727272727,117.92,6.59090909090909,7.32,10.5909090909091,11.92
"343",1610612766,1610612749,1610612749,96,105,NA,NA,-9,9,8,0.391,0.47,0.208333333,0.375,9,5,2410,2375,166,141,284,247,109.545454545455,113.095238095238,7.54545454545455,6.71428571428571,12.9090909090909,11.7619047619048,4966,1610612749,1610612766,105,96,0.47,0.391,8,9,0.375,0.208333333,2375,2410,141,166,247,284,113.095238095238,109.545454545455,6.71428571428571,7.54545454545455,11.7619047619048,12.9090909090909
"344",1610612740,1610612743,1610612743,121,106,3,3,15,6,9,0.506,0.506,0.423076923,0.258064516,10,5,2576,2533,193,158,253,230,117.090909090909,115.136363636364,8.77272727272727,7.18181818181818,11.5,10.4545454545455,4043,1610612740,1610612743,121,106,0.506,0.506,6,9,0.423076923,0.258064516,2576,2533,193,158,253,230,117.090909090909,115.136363636364,8.77272727272727,7.18181818181818,11.5,10.4545454545455
"345",1610612751,1610612738,1610612738,92,103,-1.5,-1.5,-11,11,8,0.405,0.432,0.346153846,0.394736842,6,11,2680,2797,168,135,174,184,111.666666666667,121.608695652174,7,5.8695652173913,7.25,8,3851,1610612738,1610612751,103,92,0.432,0.405,8,11,0.394736842,0.346153846,2797,2680,135,168,184,174,121.608695652174,111.666666666667,5.8695652173913,7,8,7.25
"346",1610612752,1610612739,1610612739,92,81,-1,-1,11,14,8,0.407,0.349,0.172413793,0.228571429,6,7,2635,2591,162,143,290,225,114.565217391304,112.652173913043,7.04347826086957,6.21739130434783,12.6086956521739,9.78260869565217,3952,1610612739,1610612752,81,92,0.349,0.407,8,14,0.228571429,0.172413793,2591,2635,143,162,225,290,112.652173913043,114.565217391304,6.21739130434783,7.04347826086957,9.78260869565217,12.6086956521739
"347",1610612757,1610612754,1610612754,116,100,4.5,4.5,16,11,12,0.488,0.44,0.425,0.303030303,10,10,2531,2547,150,180,245,238,110.04347826087,115.772727272727,6.52173913043478,8.18181818181818,10.6521739130435,10.8181818181818,5457,1610612754,1610612757,100,116,0.44,0.488,12,11,0.303030303,0.425,2547,2531,180,150,238,245,115.772727272727,110.04347826087,8.18181818181818,6.52173913043478,10.8181818181818,10.6521739130435
"348",1610612758,1610612741,1610612741,110,101,1.5,1.5,9,5,7,0.465,0.442,0.302325581,0.36,10,9,2521,2464,149,164,171,214,120.047619047619,112,7.09523809523809,7.45454545454545,8.14285714285714,9.72727272727273,4158,1610612741,1610612758,101,110,0.442,0.465,7,5,0.36,0.302325581,2464,2521,164,149,214,171,112,120.047619047619,7.45454545454545,7.09523809523809,9.72727272727273,8.14285714285714
"349",1610612759,1610612756,1610612756,95,133,-5.5,-5.5,-38,12,14,0.437,0.521,0.193548387,0.513513514,5,5,2533,2552,166,164,276,255,110.130434782609,116,7.21739130434783,7.45454545454545,12,11.5909090909091,5659,1610612756,1610612759,133,95,0.521,0.437,14,12,0.513513514,0.193548387,2552,2533,164,166,255,276,116,110.130434782609,7.45454545454545,7.21739130434783,11.5909090909091,12
"350",1610612764,1610612747,1610612747,119,130,2.5,2.5,-11,11,9,0.467,0.542,0.256410256,0.384615385,10,5,2544,2395,145,144,225,205,110.608695652174,114.047619047619,6.30434782608696,6.85714285714286,9.78260869565217,9.76190476190476,4764,1610612747,1610612764,130,119,0.542,0.467,9,11,0.384615385,0.256410256,2395,2544,144,145,205,225,114.047619047619,110.608695652174,6.85714285714286,6.30434782608696,9.76190476190476,9.78260869565217
"351",1610612765,1610612763,1610612763,112,122,-5.5,-5.5,-10,8,12,0.44,0.467,0.371428571,0.428571429,7,9,2641,2531,164,151,274,314,110.041666666667,115.045454545455,6.83333333333333,6.86363636363636,11.4166666666667,14.2727272727273,6365,1610612763,1610612765,122,112,0.467,0.44,12,8,0.428571429,0.371428571,2531,2641,151,164,314,274,115.045454545455,110.041666666667,6.86363636363636,6.83333333333333,14.2727272727273,11.4166666666667
"352",1610612737,1610612760,1610612760,114,121,10,10,-7,17,14,0.431,0.453,0.342105263,0.352941176,7,8,2623,2687,169,188,255,280,114.04347826087,116.826086956522,7.34782608695652,8.17391304347826,11.0869565217391,12.1739130434783,3760,1610612737,1610612760,114,121,0.431,0.453,17,14,0.342105263,0.352941176,2623,2687,169,188,255,280,114.04347826087,116.826086956522,7.34782608695652,8.17391304347826,11.0869565217391,12.1739130434783
"353",1610612742,1610612756,1610612756,130,111,3.5,3.5,19,10,13,0.524,0.44,0.487804878,0.351351351,7,5,2434,2685,176,169,172,269,110.636363636364,116.739130434783,8,7.34782608695652,7.81818181818182,11.695652173913,4256,1610612742,1610612756,130,111,0.524,0.44,10,13,0.487804878,0.351351351,2434,2685,176,169,172,269,110.636363636364,116.739130434783,8,7.34782608695652,7.81818181818182,11.695652173913
"354",1610612744,1610612754,1610612754,104,112,13.5,13.5,-8,12,7,0.404,0.478,0.295454545,0.384615385,6,3,2825,2647,171,190,213,250,117.708333333333,115.086956521739,7.125,8.26086956521739,8.875,10.8695652173913,4454,1610612744,1610612754,104,112,0.404,0.478,12,7,0.295454545,0.384615385,2825,2647,171,190,213,250,117.708333333333,115.086956521739,7.125,8.26086956521739,8.875,10.8695652173913
"355",1610612745,1610612755,1610612755,132,123,-6.5,-6.5,9,16,11,0.447,0.448,0.358974359,0.472222222,9,10,2529,2492,179,193,306,189,109.95652173913,108.347826086957,7.78260869565217,8.39130434782609,13.304347826087,8.21739130434783,4555,1610612745,1610612755,132,123,0.447,0.448,16,11,0.358974359,0.472222222,2529,2492,179,193,306,189,109.95652173913,108.347826086957,7.78260869565217,8.39130434782609,13.304347826087,8.21739130434783
"356",1610612753,1610612749,1610612749,102,109,-8,-8,-7,15,7,0.366,0.447,0.25,0.325,8,9,2587,2480,151,146,235,255,107.791666666667,112.727272727273,6.29166666666667,6.63636363636364,9.79166666666667,11.5909090909091,4953,1610612749,1610612753,109,102,0.447,0.366,7,15,0.325,0.25,2480,2587,146,151,255,235,112.727272727273,107.791666666667,6.63636363636364,6.29166666666667,11.5909090909091,9.79166666666667
"357",1610612761,1610612738,1610612738,110,116,1,1,-6,12,13,0.459,0.489,0.357142857,0.361111111,6,6,2550,2900,234,146,296,192,110.869565217391,120.833333333333,10.1739130434783,6.08333333333333,12.8695652173913,8,3861,1610612738,1610612761,116,110,0.489,0.459,13,12,0.361111111,0.357142857,2900,2550,146,234,192,296,120.833333333333,110.869565217391,6.08333333333333,10.1739130434783,8,12.8695652173913
